pressure_ratio,mesh,consistency_rms,consistency_wall_rms,consistency_collar_rms,consistency_transition_rms,consistency_outer_rms,traction_material_rms,hard_traction_max,weak_rms,weak_max,material_weak_rms,material_weak_max,multiscale_weak_rms,multiscale_weak_max,multiscale_material_weak_rms,multiscale_material_weak_max,j_min,yield_max,plastic_volume_max,cp_eigenvalue_min,endpoint_dissipation_min,kappa_max,delta_lambda_max,cumulative_plastic_area_m2,active_plastic_area_m2,current_area_ratio_min,current_area_ratio_max,normal_rotation_max_rad,wall_self_intersections,wall_polygon_area_m2,wall_min_segment_m,area_closure,width_closure,height_closure,physical_residual_scale,directional_work_width,directional_work_height,activation_work
0.690625,train,0.0024027262328352823,0.003449240688130086,0.0029882153285366118,0.0011858652284024325,0.000927040929804116,0.0019383481850981802,3.3306690738754696e-16,0.0002691276087719764,0.0014197879713926114,0.0003840556760969216,0.0056044028144685305,3.2290223869631076e-05,0.00010452158922931616,6.192851019591791e-05,0.0002522332863434965,0.964961625039281,3.3306690738754696e-16,9.985502008591496e-16,0.9960651532891108,0.0,0.002116987972413607,0.0006841160005967567,0.29142070237320117,0.29142070237320117,0.9813236936922408,0.9966758269833154,0.010553429622534536,0,119.10230140220986,0.014364560649394738,0.019425047813899088,0.007405039675384084,0.01294697562632785,0.30937499999999996,0.0,0.0,"[0.0, 4.336808689942018e-19]"
0.690625,validation,0.002440529359613222,0.0035282955689941954,0.0030186437139052844,0.0011872468001249503,0.0009241751795225813,0.0019799121058199634,3.3306690738754696e-16,0.00022124855319832415,0.0013763637069050291,0.0003228454334278353,0.0055851871482047516,4.664089156111498e-05,0.00023937454795344237,6.73279948148162e-05,0.0002570898589792422,0.9649521076828939,4.718447854656915e-16,6.631522588007588e-16,0.9960546131363519,0.0,0.002122657349417766,0.0006898177914973666,0.3090809539645819,0.3090809539645819,0.9813117521769842,0.9966762857682604,0.010610449367686136,0,119.10230140220986,0.014364560649394738,0.019425047813899088,0.007405039675384084,0.01294697562632785,0.30937499999999996,4.304728560503707e-08,-2.513944413230773e-07,"[-1.3709579879481876e-06, -1.7050582026259444e-06]"
0.6875,train,0.0031513129520487878,0.004613111216179931,0.003888679290735764,0.0015232015157088496,0.001000164341746773,0.0030708335423404887,4.440892098500626e-16,0.0002577660203339304,0.0013430410123251542,0.00046992723260998995,0.009867136416153508,4.9386008712960025e-05,0.0001685280001124738,9.42282951793547e-05,0.0003520744341128675,0.9648869200281918,4.718447854656915e-16,9.923702484759822e-16,0.9955272080650089,0.0,0.0024065084449288792,0.00030575815852985086,0.33190210837210515,0.33190210837210515,0.9810140881738808,0.9967507033880005,0.010789751695733736,0,119.07799051659705,0.01436546744928642,0.019625200499587936,0.007479283281364157,0.013077779825820923,0.3125,8.673617379884035e-19,0.0,"[5.421010862427522e-19, -3.2526065174565133e-19, -4.336808689942018e-19, -4.336808689942018e-19]"
0.6875,validation,0.0031769531958059133,0.00466159463527137,0.003916264417348502,0.001517918033262372,0.0010002298473259523,0.0031082869242754435,4.440892098500626e-16,0.0002128366031099078,0.0013968886554106617,0.0004073592757555562,0.010437344258391058,6.103278697943546e-05,0.0003265745987825084,8.682561615882279e-05,0.00036169355884261596,0.9648835764462135,5.273559366969494e-16,9.640725717741105e-16,0.9955199744418126,0.0,0.0024104002719634522,0.0003073455563183396,0.32988782376484993,0.32988782376484993,0.9810136958074457,0.9967507394838273,0.010845536064688214,0,119.07799051659705,0.01436546744928642,0.019625200499587936,0.007479283281364157,0.013077779825820923,0.3125,1.2118986160089551e-08,-2.413607023445119e-07,"[-5.693780895644834e-06, -2.730374376455993e-06, 1.4405614462064883e-06, -1.083017642959606e-06]"
