previous_pressure_ratio,pressure_ratio,chord,delta_unloading,chi,increment_closure,increment_mm,pressure_closure,pressure_mm,plastic_closure,plastic_mm,residual_closure,residual_mm,plastic_xx_mm,plastic_xy_mm,plastic_yy_mm,plastic_zz_mm,fixed_kernel_plastic_mm
0.7,0.690625,width,0.009374999999999911,0.02361663540586057,0.00022240927218130423,2.9936288035603553,0.00022140595692994076,2.9801241802770027,1.0082228751975247e-06,0.013570679900158684,-4.9076238670279696e-09,-6.605661725019648e-05,0.000596600180203125,0.010492345790146077,0.005342218315269532,-0.0028604843854600267,0.01353493684968926
0.7,0.690625,height,0.009374999999999911,0.041683715114910286,0.00039184944570497536,4.329936375039978,0.0003907848292022802,4.318172362685196,9.485829629318846e-07,0.010481841740397325,1.1603353972350763e-07,0.0012821706139447594,0.0003372323509648768,0.007902035542090536,0.0044051391955339655,-0.0021625653481920477,0.010460165136858726
0.690625,0.6875,width,0.0031250000000000444,0.023603895122477316,7.42436059800619e-05,0.9993189364916333,7.376217225774266e-05,0.9928388385892163,4.599391704090365e-07,0.0061907812337056315,2.1494551857899487e-08,0.00028931666800732715,0.0004081147526996324,0.004876936767938397,0.0022107729738534807,-0.001305043260785909,0.006167663199025165
0.690625,0.6875,height,0.0031250000000000444,0.04167891156088638,0.0001308041994932484,1.445386404400395,0.00013024659862777177,1.439224914836878,4.258660059414072e-07,0.00470581936565255,1.3173485949565348e-07,0.0014556701974269709,0.00023995359426281297,0.0036176767078717736,0.001817451679983548,-0.0009692626164655753,0.004692521370671044
