pressure_ratio,mesh,consistency_rms,consistency_wall_rms,consistency_collar_rms,consistency_transition_rms,consistency_outer_rms,traction_material_rms,hard_traction_max,weak_rms,weak_max,material_weak_rms,material_weak_max,multiscale_weak_rms,multiscale_weak_max,multiscale_material_weak_rms,multiscale_material_weak_max,j_min,yield_max,plastic_volume_max,cp_eigenvalue_min,endpoint_dissipation_min,kappa_max,delta_lambda_max,cumulative_plastic_area_m2,active_plastic_area_m2,current_area_ratio_min,current_area_ratio_max,normal_rotation_max_rad,wall_self_intersections,wall_polygon_area_m2,wall_min_segment_m,area_closure,width_closure,height_closure,physical_residual_scale,directional_work_width,directional_work_height,activation_work_1,activation_work_2
0.7,train,0.00282023249639028,0.004201749777698031,0.003387105472442763,0.0013665554664754763,0.0009056416598146552,0.0025110723235389596,4.440892098500626e-16,0.0002471814731140739,0.0014416216418984807,0.0004435790048515618,0.008031453701778258,3.639305760139963e-05,0.0001318702235177107,7.645344240708008e-05,0.00033014204513832663,0.9651573089630521,3.3306690738754696e-16,8.1938579185592e-16,0.9973216761157845,0.0,0.0014410880663838434,0.001078359105167055,0.21112111824706736,0.21112111824706736,0.9821673222527012,0.9967726954442591,0.010226953169830478,0,119.17360824808208,0.014372168989726394,0.01883797513638996,0.007182630403202772,0.012555126180622822,0.30000000000000004,0.0,0.0,2.168404344971009e-19,-6.505213034913027e-19
0.7,validation,0.002858335013379379,0.004234556087585563,0.0034750708503178494,0.0013647500674682468,0.0009001059796216298,0.0025164305528845997,3.3306690738754696e-16,0.00020211250748767111,0.0012754000845001218,0.00036798283534699176,0.00820163599073245,4.387172064102378e-05,0.00022496846827453528,7.311625959861491e-05,0.0002899328766049859,0.9651497255755238,6.106226635438361e-16,7.8984128265569e-16,0.9973114930367672,0.0,0.0014465624587270665,0.001083389871533137,0.20909756963900172,0.20909756963900172,0.9821550993198935,0.9967731761935879,0.010273427385704786,0,119.17360824808208,0.014372168989726394,0.01883797513638996,0.007182630403202772,0.012555126180622822,0.30000000000000004,1.8941571602003326e-08,-1.8967856618007373e-07,-2.3850867111843872e-06,-2.1659617987347755e-06
0.6875,train,0.000646013256668697,0.0008015713943670131,0.0008055558632576916,0.0004169617054184287,0.0004517062079327849,0.000497401489226867,3.3306690738754696e-16,5.2183923602140086e-05,0.0004763087815460542,5.5274317008054043e-05,0.0006773173188240398,6.088163633841824e-07,2.1068389315524673e-06,9.465417507428157e-07,2.989958766398713e-06,0.9644868606455332,5.273559366969494e-16,1.1630778805338249e-15,0.9954444411821314,0.0,0.002450851080876275,0.001044280495101471,0.3226432874776666,0.3226432874776666,0.980769151029052,0.9967065490029867,0.011401310038931791,0,119.0741896697383,0.014362631703842037,0.019656493053828328,0.007479405967099395,0.013078157703184434,0.3125,8.673617379884035e-19,0.0,-4.336808689942018e-19,0.0
0.6875,validation,0.0007041862710706285,0.0009619556345400546,0.0008285977121238798,0.00041395168513046627,0.0004474644214625193,0.0005836711159753237,3.3306690738754696e-16,5.0634093577100065e-05,0.0005563338602507244,6.69112367470882e-05,0.0011831198207153011,7.946897687852927e-06,2.135551208182268e-05,1.0160422440207028e-05,3.694881234965594e-05,0.9644849405716753,5.551115123125783e-16,8.207410445715269e-16,0.9954442857968362,0.0,0.0024509350232825083,0.0010474927597294726,0.3328464190855769,0.3328464190855769,0.9807591849031768,0.9967065646780292,0.01146586311666998,0,119.0741896697383,0.014362631703842037,0.019656493053828328,0.007479405967099395,0.013078157703184434,0.3125,2.9425665197882478e-08,-8.313379427221657e-08,-1.8544925749022258e-06,-2.720183298906111e-07
