pressure_ratio,mesh,consistency_rms,consistency_wall_rms,consistency_collar_rms,consistency_transition_rms,consistency_outer_rms,traction_material_rms,hard_traction_max,weak_rms,weak_max,material_weak_rms,material_weak_max,multiscale_weak_rms,multiscale_weak_max,multiscale_material_weak_rms,multiscale_material_weak_max,j_min,yield_max,plastic_volume_max,cp_eigenvalue_min,endpoint_dissipation_min,kappa_max,delta_lambda_max,cumulative_plastic_area_m2,active_plastic_area_m2,current_area_ratio_min,current_area_ratio_max,normal_rotation_max_rad,wall_self_intersections,wall_polygon_area_m2,wall_min_segment_m,area_closure,width_closure,height_closure,physical_residual_scale,directional_work_width,directional_work_height
0.7125,train,0.0008138731577096055,0.0008888921377561247,0.0008639273454450952,0.0006868463214607378,0.0008008124045519076,0.0005689220782740884,3.3306690738754696e-16,0.00011138664804342581,0.0010831822979872837,0.00013020824800544597,0.001127308754940662,3.1677991124897233e-06,1.2257730150397711e-05,1.5815161618766757e-05,9.106549797428824e-05,0.9650808043862088,2.7755575615628914e-16,8.093298167061169e-16,0.9993271798177742,0.0,0.0003627289612167882,0.00028913575218990643,0.0434849417707191,0.0434849417707191,0.9833433660300283,0.9969489149113876,0.010099376977533011,0,119.26600856744213,0.014377803906676376,0.018077238881323954,0.006886649719660465,0.012033208150072694,0.2875,-8.673617379884035e-19,0.0
0.7125,validation,0.0008486556973768927,0.0010071704255348241,0.0008809710910609985,0.0006694094025725836,0.0008014079442776021,0.0006413290681106333,3.3306690738754696e-16,9.546471335363123e-05,0.0011132828223379574,0.00011182022247973877,0.0011010141711020923,1.7479110498135276e-05,7.930959754837949e-05,2.945426813055399e-05,0.00013960724381996311,0.9650787686793195,3.885780586188048e-16,5.210631171735603e-16,0.9993242036002882,0.0,0.00036434477063246903,0.00030840724020860324,0.04515702394508148,0.04515702394508148,0.9833333025347403,0.9969490373055641,0.010158148407493295,0,119.26600856744213,0.014377803906676376,0.018077238881323954,0.006886649719660465,0.012033208150072694,0.2875,2.0702440945222222e-07,-9.996203899353961e-10
0.7,train,0.0017747076629128684,0.002353982583733251,0.002093250134304845,0.0013782485146919372,0.0008808235110789026,0.0016782751502296908,3.3306690738754696e-16,0.00028920462362264944,0.0012391443107552648,0.00036989571085001266,0.00495773535287361,1.7637677485653966e-05,5.5336401954782366e-05,9.130486443968465e-05,0.0005412203359643371,0.9655049991637162,4.440892098500626e-16,5.554909830729482e-16,0.9991100923047094,0.0,0.0004796874543265063,0.000145746962753672,0.06237667708149426,0.06237667708149426,0.9835480240552412,0.9968611296308623,0.009758589489506095,0,119.17582661859036,0.014374365775673166,0.018819711185740107,0.007182922309365791,0.012554850945159957,0.30000000000000004,-1.734723475976807e-18,0.0
0.7,validation,0.0017396057371173957,0.002318751862400703,0.002018485464430297,0.0013710259715665975,0.0008799468723927475,0.0015976457899651976,3.3306690738754696e-16,0.0002308492780642764,0.0013462413650470026,0.0002975247831513931,0.0049443745882200235,6.015755207794498e-05,0.0003398405380352717,9.417041170991417e-05,0.0004016395849629206,0.9655042295535566,5.273559366969494e-16,7.132423991695891e-16,0.999106641521316,0.0,0.0004815488973458753,0.00015678510313012588,0.059873443142694244,0.059873443142694244,0.9835399147711225,0.996861175872742,0.009800191912414614,0,119.17582661859036,0.014374365775673166,0.018819711185740107,0.007182922309365791,0.012554850945159957,0.30000000000000004,5.017476367857876e-07,5.141507955150337e-08
0.6875,train,0.0006549508285651686,0.0008012314979961108,0.0008041678775932953,0.0004351060575771906,0.00048771629179107916,0.0005135652548098377,3.3306690738754696e-16,5.369162022552663e-05,0.0004980630251145199,5.814295704324801e-05,0.0006351699348979634,8.808462668531428e-07,3.845524535274672e-06,2.5069317035271632e-06,1.5149826072103447e-05,0.9645224199939566,3.608224830031759e-16,7.978101686234584e-16,0.9955432757694059,0.0,0.002396400039384319,0.0019734642466941836,0.29356160845200424,0.29356160845200424,0.9808689159668443,0.996705865960799,0.011319659459318737,0,119.07458330131033,0.01436265070638548,0.019653252266241816,0.0074793670596042805,0.013077908066122301,0.3125,0.0,0.0
0.6875,validation,0.000718283235169,0.0009665391797264445,0.0008414957420303867,0.0004337254343321062,0.000483003521220359,0.0006004907925316006,3.885780586188048e-16,5.17269653489724e-05,0.0006109170545934603,6.741018926131167e-05,0.001031617578943306,7.875434349716738e-06,2.2997534069376705e-05,1.1177412024558457e-05,3.802933041540248e-05,0.9645192019683536,4.996003610813204e-16,8.390640612865319e-16,0.9955429776960921,0.0,0.0023965615600714326,0.0019732995697429407,0.3192895753823207,0.3192895753823207,0.9808558843141856,0.9967059636587423,0.011384492687592057,0,119.07458330131033,0.01436265070638548,0.019653252266241816,0.0074793670596042805,0.013077908066122301,0.3125,6.934998212238669e-08,-1.228307648318966e-07
0.675,train,0.0008092784466278733,0.000816465891126977,0.0008368385160733465,0.0007792175119184636,0.0008035118122763873,0.00047454720192090596,3.3306690738754696e-16,0.00013183631277428637,0.0011680966772273926,0.00014850960933632452,0.0012713289730048732,2.522904738584777e-06,1.0459255355590398e-05,5.505386841656943e-06,2.3000380903375857e-05,0.9644885703514149,4.163336342344337e-16,9.812029660993815e-16,0.9944582193275792,0.0,0.0029808410907003558,0.0005945166382272584,0.38793323298930016,0.38793323298930016,0.9802893041408636,0.9965480646299982,0.011432363510989288,0,118.98245897332905,0.014354734912507673,0.02041171627106697,0.007775842116511722,0.013599956137180014,0.32499999999999996,1.734723475976807e-18,-1.734723475976807e-18
0.675,validation,0.0008503144876458092,0.0009741368442060558,0.0008474681475666816,0.0007626617848288092,0.0008020854450638775,0.0005495870383119862,3.885780586188048e-16,0.00011378109788820598,0.0013084138501527503,0.0001331678665793079,0.0015174081892442314,2.2338068233773566e-05,0.00012356034899214106,3.3920333227091374e-05,0.00018072433390214725,0.9644822322693372,4.440892098500626e-16,1.027389978647264e-15,0.9944469770256625,0.0,0.0029869251514088725,0.0005944972096731082,0.398454360340501,0.398454360340501,0.9802818170075414,0.996548049796188,0.011465925397914968,0,118.98245897332905,0.014354734912507673,0.02041171627106697,0.007775842116511722,0.013599956137180014,0.32499999999999996,1.3738155021231213e-07,-2.9652207687164145e-07
