previous_pressure_ratio,pressure_ratio,chord,delta_unloading,chi,increment_closure,increment_mm,pressure_closure,pressure_mm,plastic_closure,plastic_mm,residual_closure,residual_mm,plastic_xx_mm,plastic_xy_mm,plastic_yy_mm,plastic_zz_mm,fixed_kernel_plastic_mm
0.7,0.69375,width,0.006249999999999978,0.023618957113085752,0.00014606349491242502,1.966014641521241,0.00014761848195678543,1.986944767138332,5.52348371942962e-08,0.0007434609086352269,-1.6102218815693073e-06,-0.021673586525922876,2.7757164202475776e-05,0.0005585124395657369,0.00031739129373217203,-0.00016019998886516196,0.0007427417466990879
0.7,0.69375,height,0.006249999999999978,0.04167529852284353,0.0002599929544539643,2.8729221467163053,0.00026047061576777114,2.878200304233871,5.148068524950433e-08,0.0005688615720070228,-5.291419992287829e-07,-0.005847019091478051,1.5297563777735663e-05,0.00041894815016792414,0.00025626256970832137,-0.00012164671164696058,0.0005684657673190494
0.69375,0.6875,width,0.006249999999999978,0.023605382408210494,0.00014741336103627316,1.984183839548237,0.00014753364005131507,1.9858027950907011,2.1874959726232562e-07,0.002944369579150903,-3.3902861233849605e-07,-0.004563325122076157,6.865919520297848e-05,0.002249431669733999,0.0012599840833771676,-0.0006337053691631964,0.0029397057765190825
0.69375,0.6875,height,0.006249999999999978,0.04166969417049115,0.0002607282769004763,2.8810474597502633,0.0002604355885655688,2.8778132536495353,2.051734637002372e-07,0.0022671667738876212,8.751487117289876e-08,0.0009670393264605313,3.631658053336695e-05,0.001700801734594675,0.0010130187992285278,-0.0004829703404689536,0.002264637117954766
